"TOA5","LFBB CR1000X","CR1000X","40106","CR1000X.Std.06.00","CPU:Fryxell_BB_2023_v2.CR1X","31757","LF15min"
"TIMESTAMP","RECORD","Year","Day_of_Year","MilitaryTime","DecTime","DecTime_2","stage_Avg","Temp_stg_Avg","ablation_Avg","UW_PAR_moored_Avg","UW_PAR_hanging_Avg","Air_Temp_Avg","Temp_DOdeep_Avg","OSat_DOdeep_Avg","Conc_mgL_DOdeep_Avg","Conc_ppm_DOdeep_Avg","Temp_DOshallow_Avg","OSat_Dshallow_Avg","Conc_mgL_DOshallow_Avg","Conc_ppm_DOshallow_Avg","PTemp_C","BattV_Min"
"TS","RN","","","","","","m","deg C","m","Âµmol/s/mÂ²","Âµmol/s/mÂ²","deg C","deg C","%","mg/L","ppm","deg C","%","mg/L","ppm","deg C","Volts"
"","","Smp","Smp","Smp","Smp","Smp","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Smp","Min"
"2023-12-05 05:00:00",249,2023,339,500,0.9267987,"2023.9267987",7.27,2.947,8.35,-1.055,-0.679,-1.739,2.848,122.9,16.74,16.74,2.343,218.4,30.15,30.15,-1.127,12.7
"2023-12-05 05:15:00",250,2023,339,515,0.9268271,"2023.9268271",7.27,2.948,8.35,-1.256,-0.841,-1.652,2.848,122.8,16.72,16.72,2.344,218.2,30.12,30.12,-0.93,12.7
"2023-12-05 05:30:00",251,2023,339,530,0.9268556,"2023.9268556",7.27,2.948,8.35,-1.473,-1.017,-1.036,2.847,122.6,16.7,16.7,2.344,218.6,30.17,30.17,-0.696,12.72
"2023-12-05 05:45:00",252,2023,339,545,0.9268841,"2023.9268841",7.27,2.948,8.35,-1.58,-1.114,-0.285,2.847,122.8,16.72,16.72,2.344,218.3,30.13,30.13,-0.42,12.72
"2023-12-05 06:00:00",253,2023,339,600,0.9269125,"2023.9269126",7.27,2.949,8.35,-2.006,-1.454,0.781,2.847,122.7,16.71,16.71,2.344,218.6,30.18,30.18,0.017,12.73
"2023-12-05 06:15:00",254,2023,339,615,0.926941,"2023.926941",7.27,2.949,8.35,-2.225,-1.629,1.438,2.848,123.3,16.79,16.79,2.344,218.5,30.16,30.16,0.79,12.75
"2023-12-05 06:30:00",255,2023,339,630,0.9269695,"2023.9269694",7.271,2.95,8.35,-2.296,-1.687,1.633,2.849,123.8,16.86,16.86,2.344,218.3,30.13,30.13,1.564,12.77
"2023-12-05 06:45:00",256,2023,339,645,0.9269979,"2023.9269979",7.27,2.949,8.35,-2.023,-1.503,1.206,2.848,123.8,16.86,16.86,2.344,218.5,30.16,30.16,1.963,12.76
"2023-12-05 07:00:00",257,2023,339,700,0.9270263,"2023.9270263",7.27,2.95,8.35,-2.776,-2.164,2.066,2.848,123.6,16.83,16.83,2.345,218.4,30.15,30.15,2.519,12.79
"2023-12-05 07:15:00",258,2023,339,715,0.9270549,"2023.9270549",7.269,2.951,8.35,-2.715,-2.095,2.78,2.849,123.5,16.82,16.82,2.344,218.4,30.15,30.15,3.228,12.82
"2023-12-05 07:30:00",259,2023,339,730,0.9270833,"2023.9270833",7.27,2.951,8.35,-3.047,-2.377,2.793,2.849,123.9,16.87,16.87,2.344,218.3,30.13,30.13,3.756,12.84
"2023-12-05 07:45:00",260,2023,339,745,0.9271117,"2023.9271118",7.27,2.951,8.35,-3.032,-2.356,2.584,2.849,123.9,16.87,16.87,2.345,218.6,30.18,30.18,4.076,12.88
"2023-12-05 08:00:00",261,2023,339,800,0.9271402,"2023.9271402",7.27,2.95,8.35,-2.87,-2.19,2.012,2.848,123.7,16.85,16.85,2.344,218.7,30.19,30.19,3.968,12.89
"2023-12-05 08:15:00",262,2023,339,815,0.9271687,"2023.9271686",7.27,2.951,8.35,-2.998,-2.272,1.953,2.847,124.2,16.92,16.92,2.345,218.7,30.19,30.19,3.705,12.91
"2023-12-05 08:30:00",263,2023,339,830,0.9271971,"2023.9271971",7.269,2.95,8.35,-2.86,-2.165,1.893,2.847,124.9,17.01,17.01,2.345,218.3,30.14,30.14,3.531,12.92
"2023-12-05 08:45:00",264,2023,339,845,0.9272256,"2023.9272257",7.269,2.951,8.35,-2.801,-2.13,1.942,2.846,124.9,17,17,2.344,218.5,30.16,30.16,3.553,12.92
"2023-12-05 09:00:00",265,2023,339,900,0.9272541,"2023.9272541",7.27,2.952,8.35,-3.056,-2.322,1.802,2.847,125.1,17.04,17.04,2.345,218.5,30.16,30.16,3.568,12.94
"2023-12-05 09:15:00",266,2023,339,915,0.9272825,"2023.9272825",7.27,2.954,8.35,-3.125,-2.37,1.804,2.847,124.8,17,17,2.345,218.4,30.15,30.15,3.648,12.97
"2023-12-05 09:30:00",267,2023,339,930,0.927311,"2023.927311",7.27,2.954,8.35,-3.353,-2.556,2.057,2.847,124.5,16.95,16.95,2.345,218.4,30.15,30.15,3.824,13
"2023-12-05 09:45:00",268,2023,339,945,0.9273394,"2023.9273394",7.269,2.953,8.35,-2.724,-2.057,2.633,2.847,124,16.89,16.89,2.345,218.6,30.17,30.17,3.992,13
"2023-12-05 10:00:00",269,2023,339,1000,0.9273679,"2023.9273678",7.27,2.953,8.35,-3.338,-2.564,2.713,2.847,124.1,16.91,16.91,2.345,218.3,30.14,30.14,4.235,13.02
"2023-12-05 10:15:00",270,2023,339,1015,0.9273964,"2023.9273964",7.27,2.954,8.35,-3.727,-2.879,2.709,2.848,124.6,16.97,16.97,2.345,218.5,30.16,30.16,4.563,13.08
"2023-12-05 10:30:00",271,2023,339,1030,0.9274248,"2023.9274249",7.27,2.955,8.35,-4.659,-3.645,2.746,2.849,124.9,17.01,17.01,2.345,218.5,30.15,30.15,4.927,13.14
"2023-12-05 10:45:00",272,2023,339,1045,0.9274533,"2023.9274533",7.268,2.957,8.35,-4.911,-3.846,3.46,2.85,124.4,16.94,16.94,2.345,218.6,30.17,30.17,5.851,13.25
"2023-12-05 11:00:00",273,2023,339,1100,0.9274818,"2023.9274818",7.27,2.954,8.35,-3.103,-2.365,2.267,2.848,123.8,16.85,16.85,2.345,218.7,30.19,30.19,5.855,13.21
"2023-12-05 11:15:00",274,2023,339,1115,0.9275102,"2023.9275102",7.27,2.954,8.35,-2.948,-2.237,1.418,2.848,123.7,16.85,16.85,2.345,218.7,30.19,30.19,5.031,13.18
"2023-12-05 11:30:00",275,2023,339,1130,0.9275386,"2023.9275386",7.27,2.952,8.35,-3.146,-2.402,1.382,2.848,124.3,16.93,16.93,2.345,218.3,30.14,30.14,4.407,13.17
"2023-12-05 11:45:00",276,2023,339,1145,0.9275672,"2023.9275672",7.27,2.953,8.35,-3.076,-2.346,1.489,2.848,124.1,16.89,16.89,2.345,218.4,30.15,30.15,4.005,13.15
